caption,video_id,sent_len
a person is playing a guitar,tYh4iDFgmEE_50_54.avi,6
a man is playing a guitar on the road,tYh4iDFgmEE_50_54.avi,9
a woman is playing a guitar on streets,tYh4iDFgmEE_50_54.avi,8
a man is playing a ukulele,tYh4iDFgmEE_50_54.avi,6
a man is playing a ukulele,tYh4iDFgmEE_50_54.avi,6
a man is playing a guitar,tYh4iDFgmEE_50_54.avi,6
a man is playing the guitar,tYh4iDFgmEE_50_54.avi,6
the person is playing the ukulele,tYh4iDFgmEE_50_54.avi,6
a man is playing a ukulele,tYh4iDFgmEE_50_54.avi,6
a man plays a small guitar,tYh4iDFgmEE_50_54.avi,6
a man is sitting and playing a small guitar,tYh4iDFgmEE_50_54.avi,9
a guy is riding a skateboard,TnPOZVHB3x0_45_55.avi,6
a man does a skateboard jump,TnPOZVHB3x0_45_55.avi,6
a man is performing skating stunts,TnPOZVHB3x0_45_55.avi,6
a man is riding a skateboard,TnPOZVHB3x0_45_55.avi,6
a man is skating,TnPOZVHB3x0_45_55.avi,4
a man jumps a fire hydrant on a skateboard,TnPOZVHB3x0_45_55.avi,9
a skateboarder flips off a ledge,TnPOZVHB3x0_45_55.avi,6
a skateboarder performs a jump,TnPOZVHB3x0_45_55.avi,5
man doing tricks on a skateboard,TnPOZVHB3x0_45_55.avi,6
the man rode his skateboard off the stage,TnPOZVHB3x0_45_55.avi,8
the skateboarder skated off the stage,TnPOZVHB3x0_45_55.avi,6
a fox is slowly walking in the snow,dP15zlyra3c_0_10.avi,8
a fox is walking in snow,dP15zlyra3c_0_10.avi,6
a fox is stepping very slowly across snow,dP15zlyra3c_0_10.avi,8
a fox is walking slowly in the ice,dP15zlyra3c_0_10.avi,8
a fox is walking on snow,dP15zlyra3c_0_10.avi,6
a wolf is looking something,dP15zlyra3c_0_10.avi,5
a fox is stepping slowly in snow,dP15zlyra3c_0_10.avi,7
an animal walks slowly through the snow,dP15zlyra3c_0_10.avi,7
a fox is walking through the snow,dP15zlyra3c_0_10.avi,7
an animal is walkign in the snow,dP15zlyra3c_0_10.avi,7
a fox is walking along the snow,dP15zlyra3c_0_10.avi,7
the fox hunted for food in the snow,dP15zlyra3c_0_10.avi,8
the fox is standing in the snow,dP15zlyra3c_0_10.avi,7
a fox walks cautiously,dP15zlyra3c_0_10.avi,4
the fox walked on the snow,dP15zlyra3c_0_10.avi,6
a little boy dances around his younger brother,PJnJMp2ZpbA_3_15.avi,8
the boy is dancing outside,PJnJMp2ZpbA_3_15.avi,5
the boys jumped for joy outside,PJnJMp2ZpbA_3_15.avi,6
the little boys are dancing,PJnJMp2ZpbA_3_15.avi,5
two bays are dancing,PJnJMp2ZpbA_3_15.avi,4
two boys are dancing,PJnJMp2ZpbA_3_15.avi,4
two boys are playing,PJnJMp2ZpbA_3_15.avi,4
two children are dancing around each other,PJnJMp2ZpbA_3_15.avi,7
two children are dancing,PJnJMp2ZpbA_3_15.avi,4
two kids dance in circles,PJnJMp2ZpbA_3_15.avi,5
two little boys are playing,PJnJMp2ZpbA_3_15.avi,5
two little boys dance,PJnJMp2ZpbA_3_15.avi,4
two young boys are dancing,PJnJMp2ZpbA_3_15.avi,5
a person drags a deer,YmXCfQm0_CA_140_156.avi,5
a man is dragging a dead deer,YmXCfQm0_CA_140_156.avi,7
a hunter is taking a dead deer,YmXCfQm0_CA_140_156.avi,7
a man is pulling a dead deer,YmXCfQm0_CA_140_156.avi,7
a man is pulling a deer,YmXCfQm0_CA_140_156.avi,6
a hunter drags a dead deer through the forest,YmXCfQm0_CA_140_156.avi,9
a man is dragging a dead deer,YmXCfQm0_CA_140_156.avi,7
a man is dragging a deer through the woods,YmXCfQm0_CA_140_156.avi,9
a man is pulling a deer,YmXCfQm0_CA_140_156.avi,6
a man is dragging a dead deer behind him,YmXCfQm0_CA_140_156.avi,9
the man dragged the dead deer through the leaves,YmXCfQm0_CA_140_156.avi,9
a man is dragging a deer through the woods,YmXCfQm0_CA_140_156.avi,9
a hunter drags his kill behind him,YmXCfQm0_CA_140_156.avi,7
the man dragged his kill behind him,YmXCfQm0_CA_140_156.avi,7
a soccer player is running on a field,R24RktgUi-s_24_28.avi,8
a man is running on a field,R24RktgUi-s_24_28.avi,7
a man is running,R24RktgUi-s_24_28.avi,4
football player is running,R24RktgUi-s_24_28.avi,4
a soccer player is running down the soccer field,R24RktgUi-s_24_28.avi,9
a soccer player runs across the field,R24RktgUi-s_24_28.avi,7
a man is running,R24RktgUi-s_24_28.avi,4
a player is running on a football field,R24RktgUi-s_24_28.avi,8
a soccer player running on the field,R24RktgUi-s_24_28.avi,7
the soccer player ran down the field,R24RktgUi-s_24_28.avi,7
the man is running,R24RktgUi-s_24_28.avi,4
a footballer is running,R24RktgUi-s_24_28.avi,4
a soccer player is running on the field,R24RktgUi-s_24_28.avi,8
the soccer player ran down the field,R24RktgUi-s_24_28.avi,7
a man playing the accordion,PECk9A-07Pw_1_9.avi,5
a man is playing a keyboard instrument,PECk9A-07Pw_1_9.avi,7
a man is playing an electronic keyboard,PECk9A-07Pw_1_9.avi,7
a man is playing keyboard,PECk9A-07Pw_1_9.avi,5
a man is playing keyboards,PECk9A-07Pw_1_9.avi,5
a man is playing two keyboards,PECk9A-07Pw_1_9.avi,6
a man is playing two keyboards,PECk9A-07Pw_1_9.avi,6
a man is playing two pianos,PECk9A-07Pw_1_9.avi,6
a man is playing two pianos,PECk9A-07Pw_1_9.avi,6
a man played the organ,PECk9A-07Pw_1_9.avi,5
a man plays an electronic organ,PECk9A-07Pw_1_9.avi,6
a man plays the piano,PECk9A-07Pw_1_9.avi,5
a man plays two keyboards,PECk9A-07Pw_1_9.avi,5
a person is playing a key-board,PECk9A-07Pw_1_9.avi,6
a person is playing double keyboards,PECk9A-07Pw_1_9.avi,6
an individual plays a keyboard,PECk9A-07Pw_1_9.avi,5
someone is playing a organ,PECk9A-07Pw_1_9.avi,5
the man is playing the keyboards,PECk9A-07Pw_1_9.avi,6
the man played an organ,PECk9A-07Pw_1_9.avi,5
a man is cutting meat,kWLNZzuo3do_77_83.avi,5
a person is scoring mushrooms,kWLNZzuo3do_77_83.avi,5
a chef is preparing mushrooms,kWLNZzuo3do_77_83.avi,5
a woman is making cuts into mushrooms,kWLNZzuo3do_77_83.avi,7
a person is cutting something,kWLNZzuo3do_77_83.avi,5
a person is cutting mushrooms,kWLNZzuo3do_77_83.avi,5
a person is cutting mushrooms with a knife,kWLNZzuo3do_77_83.avi,8
a person cuts a mushroom,kWLNZzuo3do_77_83.avi,5
someone is cutting mushroom,kWLNZzuo3do_77_83.avi,4
somene is slicing something,kWLNZzuo3do_77_83.avi,4
a person is cutting up some mushrooms,kWLNZzuo3do_77_83.avi,7
the man cut the dried fruit,kWLNZzuo3do_77_83.avi,6
the cook is slicing mushrooms,kWLNZzuo3do_77_83.avi,5
a woman cuts up some squishy thing,kWLNZzuo3do_77_83.avi,7
the lady sliced the figs,kWLNZzuo3do_77_83.avi,5
a cat is bowling,zuYZ5kPatJE_78_116.avi,4
a cat is knocking over blocks with a ball,zuYZ5kPatJE_78_116.avi,9
a cat is pawing a ball towards wood animals,zuYZ5kPatJE_78_116.avi,9
a cat is playing with a ball,zuYZ5kPatJE_78_116.avi,7
a cat knocks over toys with a ball,zuYZ5kPatJE_78_116.avi,8
a cat plays with a ball,zuYZ5kPatJE_78_116.avi,6
a cat rolls a ball toward wooden pins,zuYZ5kPatJE_78_116.avi,8
a cat rolls a ball,zuYZ5kPatJE_78_116.avi,5
the cat is playing bowling,zuYZ5kPatJE_78_116.avi,5
a piece of garlic is being chopped,kEGmZDpZ_RE_352_370.avi,7
a food is chopped up,kEGmZDpZ_RE_352_370.avi,5
a cook cuts up some cauliflower,kEGmZDpZ_RE_352_370.avi,6
a cook is chopping a mushroom,kEGmZDpZ_RE_352_370.avi,6
a person dices a vegetable,kEGmZDpZ_RE_352_370.avi,5
a person is chopping garlic cloves,kEGmZDpZ_RE_352_370.avi,6
a person is dicing garlic,kEGmZDpZ_RE_352_370.avi,5
a woman is chopping up garlic,kEGmZDpZ_RE_352_370.avi,6
a woman is cutting garlic,kEGmZDpZ_RE_352_370.avi,5
a woman is slicing some tapioca,kEGmZDpZ_RE_352_370.avi,6
garlic is being chopped,kEGmZDpZ_RE_352_370.avi,4
someone chopped up a turnip,kEGmZDpZ_RE_352_370.avi,5
someone cut up an edible root,kEGmZDpZ_RE_352_370.avi,6
the woman is dicing vegetables,kEGmZDpZ_RE_352_370.avi,5
a cat is playing a piano,TZ860P4iTaM_10_24.avi,6
a cat is playing piano,TZ860P4iTaM_10_24.avi,5
a cat is playing a keyboard,TZ860P4iTaM_10_24.avi,6
a cat is playing piano,TZ860P4iTaM_10_24.avi,5
a cat is playing around on a piano,TZ860P4iTaM_10_24.avi,8
a cat is striking the same piano key repeatedly,TZ860P4iTaM_10_24.avi,9
a cat is playing some piano keys,TZ860P4iTaM_10_24.avi,7
a cat is playing a piano,TZ860P4iTaM_10_24.avi,6
a cat is pawing the piano,TZ860P4iTaM_10_24.avi,6
the cat is playing the piano,TZ860P4iTaM_10_24.avi,6
a cat plays the piano,TZ860P4iTaM_10_24.avi,5
a person is holding a hamburger bun,Jfu-WkuCgD0_140_150.avi,7
a person is holding a hamburger bun,Jfu-WkuCgD0_140_150.avi,7
a man is showing a bun,Jfu-WkuCgD0_140_150.avi,6
someone is holding a sandwich bun,Jfu-WkuCgD0_140_150.avi,6
a man is showing a bread,Jfu-WkuCgD0_140_150.avi,6
someone is showing a sesame seed bun,Jfu-WkuCgD0_140_150.avi,7
someone is handling a bun,Jfu-WkuCgD0_140_150.avi,5
someone is holding a hamburger bun,Jfu-WkuCgD0_140_150.avi,6
a person is holding a hamburger bun,Jfu-WkuCgD0_140_150.avi,7
the man presented the sesame seed bun,Jfu-WkuCgD0_140_150.avi,7
the man is holding a sesame bun,Jfu-WkuCgD0_140_150.avi,7
the man talked about a sesame seed bun,Jfu-WkuCgD0_140_150.avi,8
a man falls while hanging on a pole,AGRFy5hDQiY_31_38.avi,8
a man is falling down when he was dancing,AGRFy5hDQiY_31_38.avi,9
a man attempts to poll dance and falls down,AGRFy5hDQiY_31_38.avi,9
a man is falling from height,AGRFy5hDQiY_31_38.avi,6
a man dancing on a pole falls backwards,AGRFy5hDQiY_31_38.avi,8
a dancing man is falling off a pole,AGRFy5hDQiY_31_38.avi,8
a man falls while pole dancing,AGRFy5hDQiY_31_38.avi,6
a guy is falling off a deck,AGRFy5hDQiY_31_38.avi,7
a man is pole dancing and falls down,AGRFy5hDQiY_31_38.avi,8
the man is dancing and then fell,AGRFy5hDQiY_31_38.avi,7
a man falls off a pole,AGRFy5hDQiY_31_38.avi,6
the woman is cutting a tentacle,PHDmVhShE80_20_29.avi,6
a woman slices some kind of seafood in chunks,PHDmVhShE80_20_29.avi,9
a woman is chopping octopus,PHDmVhShE80_20_29.avi,5
a woman is slicing octopus,PHDmVhShE80_20_29.avi,5
a woman is chopping octopus,PHDmVhShE80_20_29.avi,5
a woman is cutting something,PHDmVhShE80_20_29.avi,5
a woman is cutting an octopus tentacle into pieces,PHDmVhShE80_20_29.avi,9
a woman is slicing octopus with a large knife,PHDmVhShE80_20_29.avi,9
a woman with a knife is cutting a tentacle,PHDmVhShE80_20_29.avi,9
a woman cuts up a piece of octopus,PHDmVhShE80_20_29.avi,8
a woman is cutting octopus,PHDmVhShE80_20_29.avi,5
a woman is slicing octopus,PHDmVhShE80_20_29.avi,5
a woman is slicing up some octopus,PHDmVhShE80_20_29.avi,7
the lady cut the octopus tentacle into small pieces,PHDmVhShE80_20_29.avi,9
the woman is cutting cooked octopus,PHDmVhShE80_20_29.avi,6
a woman cuts up some worms,PHDmVhShE80_20_29.avi,6
the lady cut up an octopus tentacle,PHDmVhShE80_20_29.avi,7
slicing onions into little pieces,oDcd2JbOyzg_38_55.avi,5
a cook cuts up an onion,oDcd2JbOyzg_38_55.avi,6
a lady sliced an onion,oDcd2JbOyzg_38_55.avi,5
a man dicing an onion,oDcd2JbOyzg_38_55.avi,5
a man is cutting an onion,oDcd2JbOyzg_38_55.avi,6
a man is slicing an onion,oDcd2JbOyzg_38_55.avi,6
a man slices an onion,oDcd2JbOyzg_38_55.avi,5
a onion is being chopped,oDcd2JbOyzg_38_55.avi,5
a person is cutting an onion into pieces,oDcd2JbOyzg_38_55.avi,8
a person is slicing an onion,oDcd2JbOyzg_38_55.avi,6
a person is slicing an onion,oDcd2JbOyzg_38_55.avi,6
a person slices and dices an onion,oDcd2JbOyzg_38_55.avi,7
a woman is dicing an onion,oDcd2JbOyzg_38_55.avi,6
someone sliced an onion,oDcd2JbOyzg_38_55.avi,4
the cook is dicing an onion,oDcd2JbOyzg_38_55.avi,6
a woman breaks an egg,WTf5EgVY5uU_98_104.avi,5
a woman breaks two eggs in a bowl,WTf5EgVY5uU_98_104.avi,8
a woman cracks eggs into a bowl,WTf5EgVY5uU_98_104.avi,7
a woman cracks open two eggs into a bowl,WTf5EgVY5uU_98_104.avi,9
a woman cracks two eggs into a bowl,WTf5EgVY5uU_98_104.avi,8
a woman cracks two eggs into a glass bowl,WTf5EgVY5uU_98_104.avi,9
a woman is adding an egg into the bowl,WTf5EgVY5uU_98_104.avi,9
a woman is breaking eggs,WTf5EgVY5uU_98_104.avi,5
a woman is cracking an egg into a bowl,WTf5EgVY5uU_98_104.avi,9
a woman is cracking an egg,WTf5EgVY5uU_98_104.avi,6
a woman is cracking eggs,WTf5EgVY5uU_98_104.avi,5
a woman is cracking eggs,WTf5EgVY5uU_98_104.avi,5
a woman is pouring eggs into a bowl,WTf5EgVY5uU_98_104.avi,8
the lady broke raw eggs into a bowl,WTf5EgVY5uU_98_104.avi,8
the lady cracked the eggs and stirred them,WTf5EgVY5uU_98_104.avi,8
the lady is cracking eggs into a bowl,WTf5EgVY5uU_98_104.avi,8
the woman is cracking eggs into a bowl,WTf5EgVY5uU_98_104.avi,8
a drill sergeant is voicing over his troops,t8Nf1MK7lts_0_10.avi,8
a commander is inspecting his men,t8Nf1MK7lts_0_10.avi,6
a drill sargent addresses his recruits,t8Nf1MK7lts_0_10.avi,6
a drill sergeant is inspecting a barracks,t8Nf1MK7lts_0_10.avi,7
a drill sergeant is speaking to some soldiers,t8Nf1MK7lts_0_10.avi,8
a drill sergeant is walking,t8Nf1MK7lts_0_10.avi,5
a drill sergeant talks to his recruits,t8Nf1MK7lts_0_10.avi,7
a man is talking to a group of soldiers,t8Nf1MK7lts_0_10.avi,9
a man is talking,t8Nf1MK7lts_0_10.avi,4
a military officer is instructing subordinates,t8Nf1MK7lts_0_10.avi,6
a soldier walks through a barracks and talks,t8Nf1MK7lts_0_10.avi,8
an army drill sergeant inspects his nervous troop,t8Nf1MK7lts_0_10.avi,8
an officer is talking to recruits,t8Nf1MK7lts_0_10.avi,6
the drill sargent is talking to his men,t8Nf1MK7lts_0_10.avi,8
the military officer barked at the recruits,t8Nf1MK7lts_0_10.avi,7
the seargeant inspected the recruits bunks,t8Nf1MK7lts_0_10.avi,6
someone is dicing green onions,PeUHy0A1GF0_68_73.avi,5
a person chops green onions,PeUHy0A1GF0_68_73.avi,5
someone is dicing a green onion,PeUHy0A1GF0_68_73.avi,6
a person is slicing green onions leaf into pieces,PeUHy0A1GF0_68_73.avi,9
a chef is slicing a green onion,PeUHy0A1GF0_68_73.avi,7
a person is dicing green onions with a knife,PeUHy0A1GF0_68_73.avi,9
someone is chopping green onions,PeUHy0A1GF0_68_73.avi,5
a woman is slicing some leaves,PeUHy0A1GF0_68_73.avi,6
a person cuts and dices a green onion,PeUHy0A1GF0_68_73.avi,8
someone is chopping some green onions,PeUHy0A1GF0_68_73.avi,6
someone is cutting green onion,PeUHy0A1GF0_68_73.avi,5
someoen is slicing vegetables,PeUHy0A1GF0_68_73.avi,4
a woman is slicing up onions,PeUHy0A1GF0_68_73.avi,6
the lady chopped up the green onions,PeUHy0A1GF0_68_73.avi,7
the man is dicing green onions,PeUHy0A1GF0_68_73.avi,6
spring onion is chopped finely,PeUHy0A1GF0_68_73.avi,5
a person cuts up some vegetables,PeUHy0A1GF0_68_73.avi,6
the lady cut up a green onion,PeUHy0A1GF0_68_73.avi,7
a person is mixing a pot,UXs3eq68ZjE_320_325.avi,6
a person is mixing a pot,UXs3eq68ZjE_320_325.avi,6
a person is stirring liquid,UXs3eq68ZjE_320_325.avi,5
a chef is stirring a pot,UXs3eq68ZjE_320_325.avi,6
a woman is stirring something,UXs3eq68ZjE_320_325.avi,5
a man is stirring boiling milk on the stove,UXs3eq68ZjE_320_325.avi,9
someone is stirring some milk,UXs3eq68ZjE_320_325.avi,5
a person is stirring a pot of mush,UXs3eq68ZjE_320_325.avi,8
someone is stirring a pot,UXs3eq68ZjE_320_325.avi,5
a man is stirring rice pudding,UXs3eq68ZjE_320_325.avi,6
someone stirred the rice and milk in the pot,UXs3eq68ZjE_320_325.avi,9
the man is stirring the rice in the pot,UXs3eq68ZjE_320_325.avi,9
food is stired in a pot,UXs3eq68ZjE_320_325.avi,6
a cook stirs soup,UXs3eq68ZjE_320_325.avi,4
a boy is being chased by chickens,VLBsAPZ2DDE_58_64.avi,7
a boy is chased by chickens,VLBsAPZ2DDE_58_64.avi,6
a boy is running from numerous chickens,VLBsAPZ2DDE_58_64.avi,7
a boy is running,VLBsAPZ2DDE_58_64.avi,4
a boy is running,VLBsAPZ2DDE_58_64.avi,4
birds are running after a child,VLBsAPZ2DDE_58_64.avi,6
birds chase a kid,VLBsAPZ2DDE_58_64.avi,4
chickens are chasing a child,VLBsAPZ2DDE_58_64.avi,5
chickens are chasing a little boy,VLBsAPZ2DDE_58_64.avi,6
the chickens are chasing the boy,VLBsAPZ2DDE_58_64.avi,6
the chickens chased the boy across the yard,VLBsAPZ2DDE_58_64.avi,8
the chickens chased the little boy,VLBsAPZ2DDE_58_64.avi,6
a class doing a walking exercise,hNECyt6Bo0A_5_10.avi,6
a group of people are marching in place,hNECyt6Bo0A_5_10.avi,8
people exercise togther,hNECyt6Bo0A_5_10.avi,3
the people exercised to a video,hNECyt6Bo0A_5_10.avi,6
the women are exercising,hNECyt6Bo0A_5_10.avi,4
three individuals do aerobic exercises,hNECyt6Bo0A_5_10.avi,5
three kids are marching in place,hNECyt6Bo0A_5_10.avi,6
three people are dancing,hNECyt6Bo0A_5_10.avi,4
three people are exercising,hNECyt6Bo0A_5_10.avi,4
three people are exercising,hNECyt6Bo0A_5_10.avi,4
three people are marching in place,hNECyt6Bo0A_5_10.avi,6
three people are marching,hNECyt6Bo0A_5_10.avi,4
three people are walking in place,hNECyt6Bo0A_5_10.avi,6
three people exercise,hNECyt6Bo0A_5_10.avi,3
three people exercised to a video,hNECyt6Bo0A_5_10.avi,6
three people jog in place,hNECyt6Bo0A_5_10.avi,5
three people march in place,hNECyt6Bo0A_5_10.avi,5
three persons are doing same exercise,hNECyt6Bo0A_5_10.avi,6
women are doing exercises,hNECyt6Bo0A_5_10.avi,4
a woman is shooting a hand gun,4R-tumAGrtU_12_22.avi,7
a man is firing a pistol,4R-tumAGrtU_12_22.avi,6
a man is shooting a gun,4R-tumAGrtU_12_22.avi,6
a man is shooting a gun,4R-tumAGrtU_12_22.avi,6
a person is firing a pistol down a range,4R-tumAGrtU_12_22.avi,9
a woman is firing a hand gun,4R-tumAGrtU_12_22.avi,7
a woman is rapidly firing a gun,4R-tumAGrtU_12_22.avi,7
a woman is shooting off a gun,4R-tumAGrtU_12_22.avi,7
a woman rapidly fires a handgun,4R-tumAGrtU_12_22.avi,6
someone is shooting a gun,4R-tumAGrtU_12_22.avi,5
the man shot his gun at a target,4R-tumAGrtU_12_22.avi,8
the man shot his gun at a target,4R-tumAGrtU_12_22.avi,8
the person is shooting a gun,4R-tumAGrtU_12_22.avi,6
a man is playing on drums,bb6V0Grtub4_174_185.avi,6
a man is playing drums,bb6V0Grtub4_174_185.avi,5
a man is playing a drum set,bb6V0Grtub4_174_185.avi,7
a man is playing drums,bb6V0Grtub4_174_185.avi,5
a man is playing drums,bb6V0Grtub4_174_185.avi,5
a man is playing the drums,bb6V0Grtub4_174_185.avi,6
a man is playing the drums,bb6V0Grtub4_174_185.avi,6
a man plays the drums,bb6V0Grtub4_174_185.avi,5
a man is playing some drums,bb6V0Grtub4_174_185.avi,6
a man is playing drums,bb6V0Grtub4_174_185.avi,5
someone is playing drums,bb6V0Grtub4_174_185.avi,4
a man is playing the drums,bb6V0Grtub4_174_185.avi,6
a man seated is playing a set of drums,bb6V0Grtub4_174_185.avi,9
the drummer played his drums,bb6V0Grtub4_174_185.avi,5
the man is playing the drums,bb6V0Grtub4_174_185.avi,6
a boy plays the drums,bb6V0Grtub4_174_185.avi,5
the man played his drums,bb6V0Grtub4_174_185.avi,5
two men are slam-dunking basketballs into basketball hoops,PmrTDZy3f2M_35_39.avi,8
men are dunking baskets,PmrTDZy3f2M_35_39.avi,4
men are dunking basketballs,PmrTDZy3f2M_35_39.avi,4
a man is dunking a basketball,PmrTDZy3f2M_35_39.avi,6
a man is playing a basketball,PmrTDZy3f2M_35_39.avi,6
a man is doing baskets,PmrTDZy3f2M_35_39.avi,5
several men slam dunk a basketball,PmrTDZy3f2M_35_39.avi,6
two men are making baskets,PmrTDZy3f2M_35_39.avi,5
a man is slam dunking a ball,PmrTDZy3f2M_35_39.avi,7
two basketball players are slam dunking basketballs,PmrTDZy3f2M_35_39.avi,7
the men are making basketball dunks,PmrTDZy3f2M_35_39.avi,6
two men are dunking basketballs,PmrTDZy3f2M_35_39.avi,5
two men make slam dunks,PmrTDZy3f2M_35_39.avi,5
someone is cutting an onion into pieces,nq4hG6qgyPs_240_251.avi,7
a man slices an onion,nq4hG6qgyPs_240_251.avi,5
a man is chopping an onion,nq4hG6qgyPs_240_251.avi,6
a chef cuts an onion,nq4hG6qgyPs_240_251.avi,5
someone is chopping a onion,nq4hG6qgyPs_240_251.avi,5
a man is slicing onion,nq4hG6qgyPs_240_251.avi,5
a man is slicing an onion,nq4hG6qgyPs_240_251.avi,6
a man is chopping an onion,nq4hG6qgyPs_240_251.avi,6
a person cuts an onion,nq4hG6qgyPs_240_251.avi,5
a woman is cutting an onion,nq4hG6qgyPs_240_251.avi,6
person is choppoing an onion,nq4hG6qgyPs_240_251.avi,5
a person is slicing an onion,nq4hG6qgyPs_240_251.avi,6
a lady cut up an onion,nq4hG6qgyPs_240_251.avi,6
the man is slicing an onion,nq4hG6qgyPs_240_251.avi,6
food is cut,nq4hG6qgyPs_240_251.avi,3
a man cuts an onion,nq4hG6qgyPs_240_251.avi,5
the lady cut up an onion,nq4hG6qgyPs_240_251.avi,6
shakira dances and sings,pRpeEdMmmQ0_65_70.avi,4
a woman is dancing and singing with other women,pRpeEdMmmQ0_65_70.avi,9
a woman is dancing while singing,pRpeEdMmmQ0_65_70.avi,6
a woman is dancing with other women,pRpeEdMmmQ0_65_70.avi,7
shakira is dancing and singing,pRpeEdMmmQ0_65_70.avi,5
shakira sings and dances,pRpeEdMmmQ0_65_70.avi,4
shakkira is singing and dancing,pRpeEdMmmQ0_65_70.avi,5
the ladies danced on the stage,pRpeEdMmmQ0_65_70.avi,6
the women are singing and dancing,pRpeEdMmmQ0_65_70.avi,6
women are dancing,pRpeEdMmmQ0_65_70.avi,3
women are dancing,pRpeEdMmmQ0_65_70.avi,3
a truck drives down a road,OIjsSu_I4So_6_10.avi,6
a car is driving down a road,OIjsSu_I4So_6_10.avi,7
a person is driving a car,OIjsSu_I4So_6_10.avi,6
a truck is driving down a street,OIjsSu_I4So_6_10.avi,7
a truck is going down a hill,OIjsSu_I4So_6_10.avi,7
a car is moving,OIjsSu_I4So_6_10.avi,4
a truck is driving down a road,OIjsSu_I4So_6_10.avi,7
a truck is being driven on a road,OIjsSu_I4So_6_10.avi,8
a truck is moving down the street,OIjsSu_I4So_6_10.avi,7
someone is driving a car,OIjsSu_I4So_6_10.avi,5
a truck is driving down the street,OIjsSu_I4So_6_10.avi,7
the truck is moving down the road,OIjsSu_I4So_6_10.avi,7
a car drives down the road,OIjsSu_I4So_6_10.avi,6
a pickup truck is coming down a road,OIjsSu_I4So_6_10.avi,8
the truck drove past a car on the road,OIjsSu_I4So_6_10.avi,9
a boy is cutting grass with scissors,IY1Fn796MoY_7_10.avi,7
a teenage boy is cutting grass with scissors,IY1Fn796MoY_7_10.avi,8
a boy is cutting grass with scissors,IY1Fn796MoY_7_10.avi,7
a boy is cutting a grass by scissor,IY1Fn796MoY_7_10.avi,8
someone is cutting grass with scissors,IY1Fn796MoY_7_10.avi,6
a boy is cutting grass with scissors,IY1Fn796MoY_7_10.avi,7
a boy is cutting grass,IY1Fn796MoY_7_10.avi,5
a young man is cutting grass with scissors,IY1Fn796MoY_7_10.avi,8
a teenager cuts a clump of grass with scissors,IY1Fn796MoY_7_10.avi,9
a boy is cutting grass with scissors,IY1Fn796MoY_7_10.avi,7
a boy is trimming grass with scissors,IY1Fn796MoY_7_10.avi,7
someone is cutting grass with scissors,IY1Fn796MoY_7_10.avi,6
a boy is cutting the grass with scissors,IY1Fn796MoY_7_10.avi,8
the boy is using scissors to cut the grass,IY1Fn796MoY_7_10.avi,9
a boy is edging the lawn with scissors,IY1Fn796MoY_7_10.avi,8
a boy cuts grass with scissors,IY1Fn796MoY_7_10.avi,6
the boy cut the grass with scissors,IY1Fn796MoY_7_10.avi,7
the lion is playing with the man,ao-9B8IV9_E_37_44.avi,7
a lion is licking a man,ao-9B8IV9_E_37_44.avi,6
a lion is playing with a person,ao-9B8IV9_E_37_44.avi,7
a lion is licking a man's foot,ao-9B8IV9_E_37_44.avi,7
a man sits with a lion on the grass,ao-9B8IV9_E_37_44.avi,9
a lion is pawing a man,ao-9B8IV9_E_37_44.avi,6
a man is being chewed on by a lion,ao-9B8IV9_E_37_44.avi,9
a lion is nibbling at a man's leg,ao-9B8IV9_E_37_44.avi,8
a lion is pawing a person,ao-9B8IV9_E_37_44.avi,6
a lion is pawing and sniffing an announcer,ao-9B8IV9_E_37_44.avi,8
the lion pawed at the trainer,ao-9B8IV9_E_37_44.avi,6
the lion is nibbling on the man's leg,ao-9B8IV9_E_37_44.avi,8
a lion plays with a man's leg,ao-9B8IV9_E_37_44.avi,7
the lion pawed at the trainer,ao-9B8IV9_E_37_44.avi,6
a cat attacks a shoe,3FnUTQMJVXI_31_36.avi,5
a cat attacks a shoe,3FnUTQMJVXI_31_36.avi,5
a kitten is playing with a pair of shoes,3FnUTQMJVXI_31_36.avi,9
a kitten is playing with a shoes,3FnUTQMJVXI_31_36.avi,7
a kitten is playing with a tennis shoe,3FnUTQMJVXI_31_36.avi,8
a kitten is playing with a shoe,3FnUTQMJVXI_31_36.avi,7
a kitten is playing with a shoe,3FnUTQMJVXI_31_36.avi,7
a cat is playing with a shoe,3FnUTQMJVXI_31_36.avi,7
a kitten is playing with a shoe,3FnUTQMJVXI_31_36.avi,7
the kitten played with the shoe,3FnUTQMJVXI_31_36.avi,6
the kitten is playing with the shoe,3FnUTQMJVXI_31_36.avi,7
a kitten plays with a shoe,3FnUTQMJVXI_31_36.avi,6
the kitten played with the tennis shoe,3FnUTQMJVXI_31_36.avi,7
a monkey attacks a dog,KpmVL4ANieA_0_9.avi,5
a monkey pulls the tail of a dog,KpmVL4ANieA_0_9.avi,8
a monkey is teasing a dog,KpmVL4ANieA_0_9.avi,6
a monkey is playing with a dog,KpmVL4ANieA_0_9.avi,7
a monkey is teasing a dog at the zoo,KpmVL4ANieA_0_9.avi,9
a monkey is pulling a dog's tail,KpmVL4ANieA_0_9.avi,7
a monkey is tormenting a dog,KpmVL4ANieA_0_9.avi,6
a monkey is pulling a dogs tail,KpmVL4ANieA_0_9.avi,7
the monkey pulled the dog's tail and leg,KpmVL4ANieA_0_9.avi,8
